ean,item_cd,category,product_type,name_en,name_local,size_us,color,price_usd,price_local,currency,locale,fixture,depth,handle,image,n_images
3583784414432,4272517,apparel,Jacket,Quechua Men's NH500 Waterproof Winter Jacket,Quechua Men's NH500 Waterproof Winter Jacket,4XL,Black,99.99,99.99,USD,en-US,FR-02,20,mens-hiking-waterproof-winter-jacket-sh500-14-f-331992,https://cdn.shopify.com/s/files/1/1330/6287/files/8641932-product_image-p2294311.jpg?v=1718730856,7
3583784414500,4598059,apparel,Trousers/pants,Quechua Men's NH500 Water Repellent Ventilated Hiking Pants,Quechua Men's NH500 Water Repellent Ventilated Hiking Pants,W44 L34,Graphite Grey,119.00,119.0,USD,en-US,FR-03,21,quechua-mens-warm-water-repellent-ventilated-hiking-pants-sh500-mountain-ventil-341877-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8751586-product_image-p2583210.jpg?v=1755549664,7
3583784693820,4631016,outdoor,Camping stove,Forclaz MT900 Ultralight Backpacking Stove,Forclaz MT900 Ultralight Backpacking Stove,One Size,Silver,55.00,55.0,USD,en-US,GF-R6-U6,2,forclaz-mt900-ultralight-backpacking-stove-342126,https://cdn.shopify.com/s/files/1/1330/6287/files/8749696-product_image-p2583187.jpg?v=1713175559,9
3583784765275,4972801,outdoor,Road bike,Riverside GCR Rival AXS Carbon Gravel Bike,Riverside GCR Rival AXS Carbon Gravel Bike,S / 5’1” - 5’6”,Light Khaki,1999.00,1999.0,USD,en-US,GF-R6-U7,3,gcr-gravel-carbon-racing-bike-rival-axs-349905,https://cdn.shopify.com/s/files/1/1330/6287/files/8824881-product_image-p2391891.jpg?v=1704713335,15
3583784765282,4972837,outdoor,Road bike,Riverside GCR Rival AXS Carbon Gravel Bike,Riverside GCR Rival AXS Carbon Gravel Bike,M / 5’5” - 5’9”,Light Khaki,1999.00,1999.0,USD,en-US,GF-R7-U1,1,gcr-gravel-carbon-racing-bike-rival-axs-349905,https://cdn.shopify.com/s/files/1/1330/6287/files/8824881-product_image-p2391891.jpg?v=1704713335,15
3583784765299,4972839,outdoor,Road bike,Riverside GCR Rival AXS Carbon Gravel Bike,Riverside GCR Rival AXS Carbon Gravel Bike,L / 5’8” - 6’2”,Light Khaki,1999.00,1999.0,USD,en-US,GF-R7-U2,2,gcr-gravel-carbon-racing-bike-rival-axs-349905,https://cdn.shopify.com/s/files/1/1330/6287/files/8824881-product_image-p2391891.jpg?v=1704713335,15
3583784768115,4977874,outdoor,Gravel bike,Triban GRVL 900 Ti Gravel Bike,Triban GRVL 900 Ti Gravel Bike,"XS / 5'1"" - 5'5""",Silver,2999.00,2999.0,USD,en-US,GF-R7-U3,2,mens-gravel-bike-with-titanium-frame-grvl-900-325632,https://cdn.shopify.com/s/files/1/1330/6287/files/8825347-product_image-p1928067.jpg?v=1714408046,12
3583784768122,4977875,outdoor,Gravel bike,Triban GRVL 900 Ti Gravel Bike,Triban GRVL 900 Ti Gravel Bike,"S / 5'5"" - 5'8""",Silver,2999.00,2999.0,USD,en-US,GF-R7-U4,1,mens-gravel-bike-with-titanium-frame-grvl-900-325632,https://cdn.shopify.com/s/files/1/1330/6287/files/8825347-product_image-p1928067.jpg?v=1714408046,12
3583784768139,4977876,outdoor,Gravel bike,Triban GRVL 900 Ti Gravel Bike,Triban GRVL 900 Ti Gravel Bike,"M / 5'8"" - 5'11""",Silver,2999.00,2999.0,USD,en-US,GF-R7-U5,2,mens-gravel-bike-with-titanium-frame-grvl-900-325632,https://cdn.shopify.com/s/files/1/1330/6287/files/8825347-product_image-p1928067.jpg?v=1714408046,12
3583784768146,4977877,outdoor,Gravel bike,Triban GRVL 900 Ti Gravel Bike,Triban GRVL 900 Ti Gravel Bike,"L / 5'11"" - 6'2""",Silver,2999.00,2999.0,USD,en-US,GF-R7-U6,2,mens-gravel-bike-with-titanium-frame-grvl-900-325632,https://cdn.shopify.com/s/files/1/1330/6287/files/8825347-product_image-p1928067.jpg?v=1714408046,12
3583784768153,4977878,outdoor,Gravel bike,Triban GRVL 900 Ti Gravel Bike,Triban GRVL 900 Ti Gravel Bike,"XL / 6'2"" - 6'7""",Silver,2999.00,2999.0,USD,en-US,GF-R7-U7,2,mens-gravel-bike-with-titanium-frame-grvl-900-325632,https://cdn.shopify.com/s/files/1/1330/6287/files/8825347-product_image-p1928067.jpg?v=1714408046,12
3583784768207,4972841,outdoor,Road bike,Riverside GCR Rival AXS Carbon Gravel Bike,Riverside GCR Rival AXS Carbon Gravel Bike,XL / 6’1” - 6’6”,Light Khaki,1999.00,1999.0,USD,en-US,GF-R8-U1,2,gcr-gravel-carbon-racing-bike-rival-axs-349905,https://cdn.shopify.com/s/files/1/1330/6287/files/8824881-product_image-p2391891.jpg?v=1704713335,15
3583784768436,4977483,outdoor,Gravel bike,Riverside GCR SRAM Force Carbon Gravel Bike - AXS Reynolds,Riverside GCR SRAM Force Carbon Gravel Bike - AXS Reynolds,S  /  5’1” - 5’6”,Light Khaki,2999.00,2999.0,USD,en-US,GF-R8-U2,2,carbon-gravel-bike-gcr-sram-force-axs-reynolds-khaki-349969,https://cdn.shopify.com/s/files/1/1330/6287/files/8825219-product_image-p2390652.jpg?v=1715252826,14
3583784768443,4977484,outdoor,Gravel bike,Riverside GCR SRAM Force Carbon Gravel Bike - AXS Reynolds,Riverside GCR SRAM Force Carbon Gravel Bike - AXS Reynolds,M / 5’5” - 5’9”,Light Khaki,2999.00,2999.0,USD,en-US,GF-R8-U3,1,carbon-gravel-bike-gcr-sram-force-axs-reynolds-khaki-349969,https://cdn.shopify.com/s/files/1/1330/6287/files/8825219-product_image-p2390652.jpg?v=1715252826,14
3583784768450,4977485,outdoor,Gravel bike,Riverside GCR SRAM Force Carbon Gravel Bike - AXS Reynolds,Riverside GCR SRAM Force Carbon Gravel Bike - AXS Reynolds,L / 5’8” - 6’2”,Light Khaki,2999.00,2999.0,USD,en-US,GF-R8-U4,1,carbon-gravel-bike-gcr-sram-force-axs-reynolds-khaki-349969,https://cdn.shopify.com/s/files/1/1330/6287/files/8825219-product_image-p2390652.jpg?v=1715252826,14
3583784768467,4977486,outdoor,Gravel bike,Riverside GCR SRAM Force Carbon Gravel Bike - AXS Reynolds,Riverside GCR SRAM Force Carbon Gravel Bike - AXS Reynolds,XL / 6’1” - 6’6”,Light Khaki,2999.00,2999.0,USD,en-US,GF-R8-U5,1,carbon-gravel-bike-gcr-sram-force-axs-reynolds-khaki-349969,https://cdn.shopify.com/s/files/1/1330/6287/files/8825219-product_image-p2390652.jpg?v=1715252826,14
3583784768726,4990498,outdoor,Road bike,Van Rysel RCR Force AXS,Van Rysel RCR Force AXS,"XS /  5' - 5'3""",Snowy White,6999.00,6999.0,USD,en-US,GF-R8-U6,2,van-rysel-rcr-force-axs-power-road-bike-350280,https://cdn.shopify.com/s/files/1/1330/6287/files/8830705-product_image-p2558769.jpg?v=1705610692,16
3583784768733,4990500,outdoor,Road bike,Van Rysel RCR Force AXS,Van Rysel RCR Force AXS,"S / 5'3"" - 5'8""",Snowy White,6999.00,6999.0,USD,en-US,GF-R8-U7,2,van-rysel-rcr-force-axs-power-road-bike-350280,https://cdn.shopify.com/s/files/1/1330/6287/files/8830705-product_image-p2558769.jpg?v=1705610692,16
3583784768740,4990503,outdoor,Road bike,Van Rysel RCR Force AXS,Van Rysel RCR Force AXS,"M / 5'7"" - 5'11""",Snowy White,6999.00,6999.0,USD,en-US,GB-R6-U1,1,van-rysel-rcr-force-axs-power-road-bike-350280,https://cdn.shopify.com/s/files/1/1330/6287/files/8830705-product_image-p2558769.jpg?v=1705610692,16
3583784768757,4990504,outdoor,Road bike,Van Rysel RCR Force AXS,Van Rysel RCR Force AXS,"L / 5'10"" - 6'2""",Snowy White,6999.00,6999.0,USD,en-US,GB-R6-U2,2,van-rysel-rcr-force-axs-power-road-bike-350280,https://cdn.shopify.com/s/files/1/1330/6287/files/8830705-product_image-p2558769.jpg?v=1705610692,16
3583784768764,4990505,outdoor,Road bike,Van Rysel RCR Force AXS,Van Rysel RCR Force AXS,"XL / 6'1"" - 6'5""",Snowy White,6999.00,6999.0,USD,en-US,GB-R6-U3,2,van-rysel-rcr-force-axs-power-road-bike-350280,https://cdn.shopify.com/s/files/1/1330/6287/files/8830705-product_image-p2558769.jpg?v=1705610692,16
3583784782418,4884391,apparel,Trousers/pants,Kiprun Men's 100 Warm Running Pants,Kiprun Men's 100 Warm Running Pants,W30 L31,Black,25.00,25.0,USD,en-US,FR-04,12,mens-kiprun-run-100-warm-running-pants-black-344306-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/Pant_Warm_100_M_Black_-_8807977_-_000_---_Expires_on_04-07-2032.jpg?v=1757457905,9
3583784782425,4884393,apparel,Trousers/pants,Kiprun Men's 100 Warm Running Pants,Kiprun Men's 100 Warm Running Pants,W32 L31,Black,25.00,25.0,USD,en-US,GF-R1-U1,17,mens-kiprun-run-100-warm-running-pants-black-344306-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/Pant_Warm_100_M_Black_-_8807977_-_000_---_Expires_on_04-07-2032.jpg?v=1757457905,9
3583784782432,4884395,apparel,Trousers/pants,Kiprun Men's 100 Warm Running Pants,Kiprun Men's 100 Warm Running Pants,W34 L32,Black,25.00,25.0,USD,en-US,GF-R1-U2,18,mens-kiprun-run-100-warm-running-pants-black-344306-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/Pant_Warm_100_M_Black_-_8807977_-_000_---_Expires_on_04-07-2032.jpg?v=1757457905,9
3583784782449,4884397,apparel,Trousers/pants,Kiprun Men's 100 Warm Running Pants,Kiprun Men's 100 Warm Running Pants,W37 L32,Black,25.00,25.0,USD,en-US,GF-R1-U3,15,mens-kiprun-run-100-warm-running-pants-black-344306-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/Pant_Warm_100_M_Black_-_8807977_-_000_---_Expires_on_04-07-2032.jpg?v=1757457905,9
3583784782456,4884399,apparel,Trousers/pants,Kiprun Men's 100 Warm Running Pants,Kiprun Men's 100 Warm Running Pants,W41 L32,Black,25.00,25.0,USD,en-US,GF-R1-U4,14,mens-kiprun-run-100-warm-running-pants-black-344306-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/Pant_Warm_100_M_Black_-_8807977_-_000_---_Expires_on_04-07-2032.jpg?v=1757457905,9
3583784881531,5242382,outdoor,Road bike,Van Rysel RCR Rival AXS V1,Van Rysel RCR Rival AXS V1,"XS / 5' - 5'3""",Bright Indigo,4999.00,4999.0,USD,en-US,GB-R6-U4,1,van-rysel-rcr-rival-axs-power-sensor-road-bike-355770,https://cdn.shopify.com/s/files/1/1330/6287/files/8885220-product_image-p2561256.jpg?v=1713460919,11
3583784881548,5242383,outdoor,Road bike,Van Rysel RCR Rival AXS V1,Van Rysel RCR Rival AXS V1,"S / 5'3"" - 5'8""",Bright Indigo,4999.00,4999.0,USD,en-US,GB-R6-U5,1,van-rysel-rcr-rival-axs-power-sensor-road-bike-355770,https://cdn.shopify.com/s/files/1/1330/6287/files/8885220-product_image-p2561256.jpg?v=1713460919,11
3583784881555,5242384,outdoor,Road bike,Van Rysel RCR Rival AXS V1,Van Rysel RCR Rival AXS V1,"M / 5'7"" - 5'11""",Bright Indigo,4999.00,4999.0,USD,en-US,GB-R6-U6,1,van-rysel-rcr-rival-axs-power-sensor-road-bike-355770,https://cdn.shopify.com/s/files/1/1330/6287/files/8885220-product_image-p2561256.jpg?v=1713460919,11
3583784881562,5242385,outdoor,Road bike,Van Rysel RCR Rival AXS V1,Van Rysel RCR Rival AXS V1,"L / 5'10"" - 6'2""",Bright Indigo,4999.00,4999.0,USD,en-US,GB-R6-U7,2,van-rysel-rcr-rival-axs-power-sensor-road-bike-355770,https://cdn.shopify.com/s/files/1/1330/6287/files/8885220-product_image-p2561256.jpg?v=1713460919,11
3583784881579,5242386,outdoor,Road bike,Van Rysel RCR Rival AXS V1,Van Rysel RCR Rival AXS V1,"XL / 6'1"" - 6'5""",Bright Indigo,4999.00,4999.0,USD,en-US,GB-R7-U1,2,van-rysel-rcr-rival-axs-power-sensor-road-bike-355770,https://cdn.shopify.com/s/files/1/1330/6287/files/8885220-product_image-p2561256.jpg?v=1713460919,11
3583784883399,5242314,bag_pack,Backpack,Quechua MH100 20L Hiking Backpack,Quechua MH100 20L Hiking Backpack,20 L,Black,39.97,39.97,USD,en-US,PE-06,6,quechua-mh100-20l-hiking-backpack-355266,https://cdn.shopify.com/s/files/1/1330/6287/files/8885209-product_image-p2621198.jpg?v=1705922211,13
3583784886833,5242389,outdoor,Road bike,Van Rysel RCR Pro Replica Dura Ace Road Bike - Di2 AG2R Team,Van Rysel RCR Pro Replica Dura Ace Road Bike - Di2 AG2R Team,"S / 5'3"" - 5'8""",Charcoal,10999.00,10999.0,USD,en-US,GB-R7-U2,2,van-rysel-rcr-pro-replica-dura-ace-road-bike-di2-ag2r-team-355688,https://cdn.shopify.com/s/files/1/1330/6287/files/8885221-product_image-p2693528.webp?v=1726087541,16
3583784886840,5242390,outdoor,Road bike,Van Rysel RCR Pro Replica Dura Ace Road Bike - Di2 AG2R Team,Van Rysel RCR Pro Replica Dura Ace Road Bike - Di2 AG2R Team,"M / 5'7"" - 5'11""",Charcoal,10999.00,10999.0,USD,en-US,GB-R7-U3,2,van-rysel-rcr-pro-replica-dura-ace-road-bike-di2-ag2r-team-355688,https://cdn.shopify.com/s/files/1/1330/6287/files/8885221-product_image-p2693528.webp?v=1726087541,16
3583784886857,5242391,outdoor,Road bike,Van Rysel RCR Pro Replica Dura Ace Road Bike - Di2 AG2R Team,Van Rysel RCR Pro Replica Dura Ace Road Bike - Di2 AG2R Team,"L / 5'10"" - 6'2""",Charcoal,10999.00,10999.0,USD,en-US,GB-R7-U4,1,van-rysel-rcr-pro-replica-dura-ace-road-bike-di2-ag2r-team-355688,https://cdn.shopify.com/s/files/1/1330/6287/files/8885221-product_image-p2693528.webp?v=1726087541,16
3583784886864,5242392,outdoor,Road bike,Van Rysel RCR Pro Replica Dura Ace Road Bike - Di2 AG2R Team,Van Rysel RCR Pro Replica Dura Ace Road Bike - Di2 AG2R Team,"XL / 6'1"" - 6'5""",Charcoal,10999.00,10999.0,USD,en-US,GB-R7-U5,1,van-rysel-rcr-pro-replica-dura-ace-road-bike-di2-ag2r-team-355688,https://cdn.shopify.com/s/files/1/1330/6287/files/8885221-product_image-p2693528.webp?v=1726087541,16
3583784886925,5242418,bag_pack,Backpack,Quechua MH100 35L Hiking Backpack,Quechua MH100 35L Hiking Backpack,35 L,Black,30.00,30.0,USD,en-US,PE-07,8,quechua-mh100-35l-hiking-backpack-355926,https://cdn.shopify.com/s/files/1/1330/6287/files/8885229-product_image-p2579576.jpg?v=1709727492,15
3583784914123,5285942,outdoor,Road bike,Van Rysel RCR Pro Ultegra Di2,Van Rysel RCR Pro Ultegra Di2,XS,Smoked Black,6999.00,6999.0,USD,en-US,GB-R7-U6,2,van-rysel-rcr-pro-ultegra-di2-green-356501,https://cdn.shopify.com/s/files/1/1330/6287/files/VAN_RYSEL_RCR_PRO_ULTEGRA_DI2_SS_BLACK_PE24_-_8872072_8826602_8894076_-_001_---_Expires_on_23-03-2033.jpg?v=1759933010,21
3583784914130,5285943,outdoor,Road bike,Van Rysel RCR Pro Ultegra Di2,Van Rysel RCR Pro Ultegra Di2,S,Smoked Black,6999.00,6999.0,USD,en-US,GB-R7-U7,1,van-rysel-rcr-pro-ultegra-di2-green-356501,https://cdn.shopify.com/s/files/1/1330/6287/files/VAN_RYSEL_RCR_PRO_ULTEGRA_DI2_SS_BLACK_PE24_-_8872072_8826602_8894076_-_001_---_Expires_on_23-03-2033.jpg?v=1759933010,21
3583784914147,5285944,outdoor,Road bike,Van Rysel RCR Pro Ultegra Di2,Van Rysel RCR Pro Ultegra Di2,M,Smoked Black,6999.00,6999.0,USD,en-US,GB-R8-U1,1,van-rysel-rcr-pro-ultegra-di2-green-356501,https://cdn.shopify.com/s/files/1/1330/6287/files/VAN_RYSEL_RCR_PRO_ULTEGRA_DI2_SS_BLACK_PE24_-_8872072_8826602_8894076_-_001_---_Expires_on_23-03-2033.jpg?v=1759933010,21
3583784914154,5285945,outdoor,Road bike,Van Rysel RCR Pro Ultegra Di2,Van Rysel RCR Pro Ultegra Di2,L,Smoked Black,6999.00,6999.0,USD,en-US,GB-R8-U2,1,van-rysel-rcr-pro-ultegra-di2-green-356501,https://cdn.shopify.com/s/files/1/1330/6287/files/VAN_RYSEL_RCR_PRO_ULTEGRA_DI2_SS_BLACK_PE24_-_8872072_8826602_8894076_-_001_---_Expires_on_23-03-2033.jpg?v=1759933010,21
3583784914161,5285946,outdoor,Road bike,Van Rysel RCR Pro Ultegra Di2,Van Rysel RCR Pro Ultegra Di2,XL,Smoked Black,6999.00,6999.0,USD,en-US,GB-R8-U3,1,van-rysel-rcr-pro-ultegra-di2-green-356501,https://cdn.shopify.com/s/files/1/1330/6287/files/VAN_RYSEL_RCR_PRO_ULTEGRA_DI2_SS_BLACK_PE24_-_8872072_8826602_8894076_-_001_---_Expires_on_23-03-2033.jpg?v=1759933010,21
3583784914178,5285947,outdoor,Road bike,Van Rysel RCR Pro Ultegra Di2,Van Rysel RCR Pro Ultegra Di2,XS,Deep Sea Turquoise,6999.00,6999.0,USD,en-US,GB-R8-U4,1,van-rysel-rcr-pro-ultegra-di2-green-356501,https://cdn.shopify.com/s/files/1/1330/6287/files/VAN_RYSEL_RCR_PRO_ULTEGRA_DI2_SS_BLACK_PE24_-_8872072_8826602_8894076_-_001_---_Expires_on_23-03-2033.jpg?v=1759933010,21
3583784914185,5285948,outdoor,Road bike,Van Rysel RCR Pro Ultegra Di2,Van Rysel RCR Pro Ultegra Di2,S,Deep Sea Turquoise,6999.00,6999.0,USD,en-US,GB-R8-U5,2,van-rysel-rcr-pro-ultegra-di2-green-356501,https://cdn.shopify.com/s/files/1/1330/6287/files/VAN_RYSEL_RCR_PRO_ULTEGRA_DI2_SS_BLACK_PE24_-_8872072_8826602_8894076_-_001_---_Expires_on_23-03-2033.jpg?v=1759933010,21
3583784914192,5285949,outdoor,Road bike,Van Rysel RCR Pro Ultegra Di2,Van Rysel RCR Pro Ultegra Di2,M,Deep Sea Turquoise,6999.00,6999.0,USD,en-US,GB-R8-U6,2,van-rysel-rcr-pro-ultegra-di2-green-356501,https://cdn.shopify.com/s/files/1/1330/6287/files/VAN_RYSEL_RCR_PRO_ULTEGRA_DI2_SS_BLACK_PE24_-_8872072_8826602_8894076_-_001_---_Expires_on_23-03-2033.jpg?v=1759933010,21
3583784914208,5285950,outdoor,Road bike,Van Rysel RCR Pro Ultegra Di2,Van Rysel RCR Pro Ultegra Di2,L,Deep Sea Turquoise,6999.00,6999.0,USD,en-US,GB-R8-U7,2,van-rysel-rcr-pro-ultegra-di2-green-356501,https://cdn.shopify.com/s/files/1/1330/6287/files/VAN_RYSEL_RCR_PRO_ULTEGRA_DI2_SS_BLACK_PE24_-_8872072_8826602_8894076_-_001_---_Expires_on_23-03-2033.jpg?v=1759933010,21
3583784914215,5285951,outdoor,Road bike,Van Rysel RCR Pro Ultegra Di2,Van Rysel RCR Pro Ultegra Di2,XL,Deep Sea Turquoise,6999.00,6999.0,USD,en-US,GF-R6-U1,2,van-rysel-rcr-pro-ultegra-di2-green-356501,https://cdn.shopify.com/s/files/1/1330/6287/files/VAN_RYSEL_RCR_PRO_ULTEGRA_DI2_SS_BLACK_PE24_-_8872072_8826602_8894076_-_001_---_Expires_on_23-03-2033.jpg?v=1759933010,21
3583784914246,5285952,outdoor,Road bike,Van Rysel RCR Pro RED AXS,Van Rysel RCR Pro RED AXS,XS,Smoked Black,11599.00,11599.0,USD,en-US,GF-R6-U2,3,van-rysel-rcr-pro-red-axs-356484,https://cdn.shopify.com/s/files/1/1330/6287/files/VANRYSELRCRRPROREDAXSPOWERSIGNATUREPE24-8872954_8894078-001--Expireson08-08-2033_c8596441-8c07-4b9b-b79a-39dbc8e21141.jpg?v=1759978934,19
3583784914253,5285953,outdoor,Road bike,Van Rysel RCR Pro RED AXS,Van Rysel RCR Pro RED AXS,S,Smoked Black,11599.00,11599.0,USD,en-US,GF-R6-U3,1,van-rysel-rcr-pro-red-axs-356484,https://cdn.shopify.com/s/files/1/1330/6287/files/VANRYSELRCRRPROREDAXSPOWERSIGNATUREPE24-8872954_8894078-001--Expireson08-08-2033_c8596441-8c07-4b9b-b79a-39dbc8e21141.jpg?v=1759978934,19
3583784914260,5285954,outdoor,Road bike,Van Rysel RCR Pro RED AXS,Van Rysel RCR Pro RED AXS,M,Smoked Black,11599.00,11599.0,USD,en-US,GF-R6-U4,2,van-rysel-rcr-pro-red-axs-356484,https://cdn.shopify.com/s/files/1/1330/6287/files/VANRYSELRCRRPROREDAXSPOWERSIGNATUREPE24-8872954_8894078-001--Expireson08-08-2033_c8596441-8c07-4b9b-b79a-39dbc8e21141.jpg?v=1759978934,19
3583784914277,5285955,outdoor,Road bike,Van Rysel RCR Pro RED AXS,Van Rysel RCR Pro RED AXS,L,Smoked Black,11599.00,11599.0,USD,en-US,GF-R6-U5,1,van-rysel-rcr-pro-red-axs-356484,https://cdn.shopify.com/s/files/1/1330/6287/files/VANRYSELRCRRPROREDAXSPOWERSIGNATUREPE24-8872954_8894078-001--Expireson08-08-2033_c8596441-8c07-4b9b-b79a-39dbc8e21141.jpg?v=1759978934,19
3583784914284,5285957,outdoor,Road bike,Van Rysel RCR Pro RED AXS,Van Rysel RCR Pro RED AXS,XL,Smoked Black,11599.00,11599.0,USD,en-US,GF-R6-U6,2,van-rysel-rcr-pro-red-axs-356484,https://cdn.shopify.com/s/files/1/1330/6287/files/VANRYSELRCRRPROREDAXSPOWERSIGNATUREPE24-8872954_8894078-001--Expireson08-08-2033_c8596441-8c07-4b9b-b79a-39dbc8e21141.jpg?v=1759978934,19
3583784914291,5285958,outdoor,Road bike,Van Rysel RCR PRO TEAM FRAME KIT,Van Rysel RCR PRO TEAM FRAME KIT,XS,Smoked Black,3999.00,3999.0,USD,en-US,GF-R6-U7,2,van-rysel-rcr-pro-team-frame-kit-356409,https://cdn.shopify.com/s/files/1/1330/6287/files/VAN_RYSEL_USA_RCR_PRO_FRAME_KIT_RAW_CN_FR_-_8894079_-_000_---_Expires_on_11-12-2033_2.jpg?v=1760989675,19
3583784914307,5285959,outdoor,Road bike,Van Rysel RCR PRO TEAM FRAME KIT,Van Rysel RCR PRO TEAM FRAME KIT,S,Smoked Black,3999.00,3999.0,USD,en-US,GF-R7-U1,1,van-rysel-rcr-pro-team-frame-kit-356409,https://cdn.shopify.com/s/files/1/1330/6287/files/VAN_RYSEL_USA_RCR_PRO_FRAME_KIT_RAW_CN_FR_-_8894079_-_000_---_Expires_on_11-12-2033_2.jpg?v=1760989675,19
3583784914314,5285960,outdoor,Road bike,Van Rysel RCR PRO TEAM FRAME KIT,Van Rysel RCR PRO TEAM FRAME KIT,M,Smoked Black,3999.00,3999.0,USD,en-US,GF-R7-U2,2,van-rysel-rcr-pro-team-frame-kit-356409,https://cdn.shopify.com/s/files/1/1330/6287/files/VAN_RYSEL_USA_RCR_PRO_FRAME_KIT_RAW_CN_FR_-_8894079_-_000_---_Expires_on_11-12-2033_2.jpg?v=1760989675,19
3583784914321,5285961,outdoor,Road bike,Van Rysel RCR PRO TEAM FRAME KIT,Van Rysel RCR PRO TEAM FRAME KIT,L,Smoked Black,3999.00,3999.0,USD,en-US,GF-R7-U3,1,van-rysel-rcr-pro-team-frame-kit-356409,https://cdn.shopify.com/s/files/1/1330/6287/files/VAN_RYSEL_USA_RCR_PRO_FRAME_KIT_RAW_CN_FR_-_8894079_-_000_---_Expires_on_11-12-2033_2.jpg?v=1760989675,19
3583784914338,5285962,outdoor,Road bike,Van Rysel RCR PRO TEAM FRAME KIT,Van Rysel RCR PRO TEAM FRAME KIT,XL,Smoked Black,3999.00,3999.0,USD,en-US,GF-R7-U4,2,van-rysel-rcr-pro-team-frame-kit-356409,https://cdn.shopify.com/s/files/1/1330/6287/files/VAN_RYSEL_USA_RCR_PRO_FRAME_KIT_RAW_CN_FR_-_8894079_-_000_---_Expires_on_11-12-2033_2.jpg?v=1760989675,19
3583784952101,2500491,apparel,Long-sleeved jersey,Women's 100 Long-Sleeved Half-Zip Running T-shirt,Women's 100 Long-Sleeved Half-Zip Running T-shirt,XL-2XL,Smoked Black,15.00,15.0,USD,en-US,GF-R1-U5,14,run-warm-long-sleeve-running-jersey-152557-fw25,https://cdn.shopify.com/s/files/1/1330/6287/products/8394789-product_image-2049013.jpg?v=1694087594,6
3583784987974,5320702,outdoor,Road bike,Van Rysel RCR 105 DI2,Van Rysel RCR 105 DI2,XS,Smoked Black,4999.00,4999.0,USD,en-US,GF-R7-U5,1,van-rysel-rcr-105-di2-357620,https://cdn.shopify.com/s/files/1/1330/6287/files/RCR_105_DI2_BLACK_-_8883076_-_001_---_Expires_on_12-11-2033_011e783c-f957-4ba1-b298-b51525620f56.jpg?v=1760088595,11
