style_color_size,style_no,brand,brand_name,year,season,season_name,item,item_name,classification_key,serial,division,color,color_name,color_ko,family,swatch,size
O221SH025P0090,O221SH025P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,025,P,00,WHITE,화이트,White,#f5f5f5,90
O221SH025P0095,O221SH025P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,025,P,00,WHITE,화이트,White,#f5f5f5,95
O221SH025P00100,O221SH025P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,025,P,00,WHITE,화이트,White,#f5f5f5,100
O221SH025P00105,O221SH025P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,025,P,00,WHITE,화이트,White,#f5f5f5,105
O221SH025P00F,O221SH025P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,025,P,00,WHITE,화이트,White,#f5f5f5,F
O221SH026P0685,O221SH026P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,026,P,06,NAVY,네이비,Blue,#1f4e8c,85
O221SH026P0690,O221SH026P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,026,P,06,NAVY,네이비,Blue,#1f4e8c,90
O221SH026P0695,O221SH026P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,026,P,06,NAVY,네이비,Blue,#1f4e8c,95
O221SH026P06100,O221SH026P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,026,P,06,NAVY,네이비,Blue,#1f4e8c,100
O221SH026P06105,O221SH026P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,026,P,06,NAVY,네이비,Blue,#1f4e8c,105
O221SH026P06F,O221SH026P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,026,P,06,NAVY,네이비,Blue,#1f4e8c,F
O221SH027P1985,O221SH027P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,027,P,19,BLACK,블랙,Black,#1a1a1a,85
O221SH027P1990,O221SH027P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,027,P,19,BLACK,블랙,Black,#1a1a1a,90
O221SH027P1995,O221SH027P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,027,P,19,BLACK,블랙,Black,#1a1a1a,95
O221SH027P19100,O221SH027P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,027,P,19,BLACK,블랙,Black,#1a1a1a,100
O221SH027P19105,O221SH027P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,027,P,19,BLACK,블랙,Black,#1a1a1a,105
O221SH027P19F,O221SH027P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,027,P,19,BLACK,블랙,Black,#1a1a1a,F
O221SH028P1285,O221SH028P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,028,P,12,GREY,그레이,Gray,#808080,85
O221SH028P1290,O221SH028P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,028,P,12,GREY,그레이,Gray,#808080,90
O221SH028P1295,O221SH028P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,028,P,12,GREY,그레이,Gray,#808080,95
O221SH028P12100,O221SH028P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,028,P,12,GREY,그레이,Gray,#808080,100
O221SH028P12105,O221SH028P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,028,P,12,GREY,그레이,Gray,#808080,105
O221SH028P12F,O221SH028P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,028,P,12,GREY,그레이,Gray,#808080,F
O221SH029P3185,O221SH029P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,029,P,31,PINK,핑크,Pink,#e84d8a,85
O221SH029P3190,O221SH029P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,029,P,31,PINK,핑크,Pink,#e84d8a,90
O221SH029P3195,O221SH029P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,029,P,31,PINK,핑크,Pink,#e84d8a,95
O221SH029P31100,O221SH029P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,029,P,31,PINK,핑크,Pink,#e84d8a,100
O221SH029P31105,O221SH029P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,029,P,31,PINK,핑크,Pink,#e84d8a,105
O221SH029P31F,O221SH029P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,029,P,31,PINK,핑크,Pink,#e84d8a,F
O221SH030P5185,O221SH030P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,030,P,51,GREEN,그린,Green,#3f7d3a,85
O221SH030P5190,O221SH030P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,030,P,51,GREEN,그린,Green,#3f7d3a,90
O221SH030P5195,O221SH030P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,030,P,51,GREEN,그린,Green,#3f7d3a,95
O221SH030P51100,O221SH030P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,030,P,51,GREEN,그린,Green,#3f7d3a,100
O221SH030P51105,O221SH030P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,030,P,51,GREEN,그린,Green,#3f7d3a,105
O221SH030P51F,O221SH030P,O,ANDEW,22,1,SPRING,SH,WOVEN SHIRT,woven.sh,030,P,51,GREEN,그린,Green,#3f7d3a,F
O221PT031P0028,O221PT031P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,031,P,00,WHITE,화이트,White,#f5f5f5,28
O221PT031P0030,O221PT031P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,031,P,00,WHITE,화이트,White,#f5f5f5,30
O221PT031P0032,O221PT031P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,031,P,00,WHITE,화이트,White,#f5f5f5,32
O221PT031P0034,O221PT031P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,031,P,00,WHITE,화이트,White,#f5f5f5,34
O221PT031P0036,O221PT031P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,031,P,00,WHITE,화이트,White,#f5f5f5,36
O221PT031P00F,O221PT031P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,031,P,00,WHITE,화이트,White,#f5f5f5,F
O221PT032P0628,O221PT032P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,032,P,06,NAVY,네이비,Blue,#1f4e8c,28
O221PT032P0630,O221PT032P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,032,P,06,NAVY,네이비,Blue,#1f4e8c,30
O221PT032P0632,O221PT032P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,032,P,06,NAVY,네이비,Blue,#1f4e8c,32
O221PT032P0634,O221PT032P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,032,P,06,NAVY,네이비,Blue,#1f4e8c,34
O221PT032P0636,O221PT032P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,032,P,06,NAVY,네이비,Blue,#1f4e8c,36
O221PT032P06F,O221PT032P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,032,P,06,NAVY,네이비,Blue,#1f4e8c,F
O221PT033P1928,O221PT033P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,033,P,19,BLACK,블랙,Black,#1a1a1a,28
O221PT033P1930,O221PT033P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,033,P,19,BLACK,블랙,Black,#1a1a1a,30
O221PT033P1932,O221PT033P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,033,P,19,BLACK,블랙,Black,#1a1a1a,32
O221PT033P1934,O221PT033P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,033,P,19,BLACK,블랙,Black,#1a1a1a,34
O221PT033P1936,O221PT033P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,033,P,19,BLACK,블랙,Black,#1a1a1a,36
O221PT033P19F,O221PT033P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,033,P,19,BLACK,블랙,Black,#1a1a1a,F
O221PT034P1228,O221PT034P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,034,P,12,GREY,그레이,Gray,#808080,28
O221PT034P1230,O221PT034P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,034,P,12,GREY,그레이,Gray,#808080,30
O221PT034P1232,O221PT034P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,034,P,12,GREY,그레이,Gray,#808080,32
O221PT034P1234,O221PT034P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,034,P,12,GREY,그레이,Gray,#808080,34
O221PT034P1236,O221PT034P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,034,P,12,GREY,그레이,Gray,#808080,36
O221PT034P12F,O221PT034P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,034,P,12,GREY,그레이,Gray,#808080,F
O221PT035P3128,O221PT035P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,035,P,31,PINK,핑크,Pink,#e84d8a,28
O221PT035P3130,O221PT035P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,035,P,31,PINK,핑크,Pink,#e84d8a,30
O221PT035P3132,O221PT035P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,035,P,31,PINK,핑크,Pink,#e84d8a,32
O221PT035P3134,O221PT035P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,035,P,31,PINK,핑크,Pink,#e84d8a,34
O221PT035P3136,O221PT035P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,035,P,31,PINK,핑크,Pink,#e84d8a,36
O221PT035P31F,O221PT035P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,035,P,31,PINK,핑크,Pink,#e84d8a,F
O221PT036P5128,O221PT036P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,036,P,51,GREEN,그린,Green,#3f7d3a,28
O221PT036P5130,O221PT036P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,036,P,51,GREEN,그린,Green,#3f7d3a,30
O221PT036P5132,O221PT036P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,036,P,51,GREEN,그린,Green,#3f7d3a,32
O221PT036P5134,O221PT036P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,036,P,51,GREEN,그린,Green,#3f7d3a,34
O221PT036P5136,O221PT036P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,036,P,51,GREEN,그린,Green,#3f7d3a,36
O221PT036P51F,O221PT036P,O,ANDEW,22,1,SPRING,PT,WOVEN PANTS,woven.pt,036,P,51,GREEN,그린,Green,#3f7d3a,F
O221OP037P0085,O221OP037P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,037,P,00,WHITE,화이트,White,#f5f5f5,85
O221OP037P0090,O221OP037P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,037,P,00,WHITE,화이트,White,#f5f5f5,90
O221OP037P0095,O221OP037P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,037,P,00,WHITE,화이트,White,#f5f5f5,95
O221OP037P00100,O221OP037P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,037,P,00,WHITE,화이트,White,#f5f5f5,100
O221OP037P00105,O221OP037P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,037,P,00,WHITE,화이트,White,#f5f5f5,105
O221OP037P00F,O221OP037P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,037,P,00,WHITE,화이트,White,#f5f5f5,F
O221OP038P0685,O221OP038P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,038,P,06,NAVY,네이비,Blue,#1f4e8c,85
O221OP038P0690,O221OP038P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,038,P,06,NAVY,네이비,Blue,#1f4e8c,90
O221OP038P0695,O221OP038P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,038,P,06,NAVY,네이비,Blue,#1f4e8c,95
O221OP038P06100,O221OP038P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,038,P,06,NAVY,네이비,Blue,#1f4e8c,100
O221OP038P06105,O221OP038P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,038,P,06,NAVY,네이비,Blue,#1f4e8c,105
O221OP038P06F,O221OP038P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,038,P,06,NAVY,네이비,Blue,#1f4e8c,F
O221OP039P1985,O221OP039P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,039,P,19,BLACK,블랙,Black,#1a1a1a,85
O221OP039P1990,O221OP039P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,039,P,19,BLACK,블랙,Black,#1a1a1a,90
O221OP039P1995,O221OP039P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,039,P,19,BLACK,블랙,Black,#1a1a1a,95
O221OP039P19100,O221OP039P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,039,P,19,BLACK,블랙,Black,#1a1a1a,100
O221OP039P19105,O221OP039P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,039,P,19,BLACK,블랙,Black,#1a1a1a,105
O221OP039P19F,O221OP039P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,039,P,19,BLACK,블랙,Black,#1a1a1a,F
O221OP040P1285,O221OP040P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,040,P,12,GREY,그레이,Gray,#808080,85
O221OP040P1290,O221OP040P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,040,P,12,GREY,그레이,Gray,#808080,90
O221OP040P1295,O221OP040P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,040,P,12,GREY,그레이,Gray,#808080,95
O221OP040P12100,O221OP040P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,040,P,12,GREY,그레이,Gray,#808080,100
O221OP040P12105,O221OP040P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,040,P,12,GREY,그레이,Gray,#808080,105
O221OP040P12F,O221OP040P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,040,P,12,GREY,그레이,Gray,#808080,F
O221OP041P3185,O221OP041P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,041,P,31,PINK,핑크,Pink,#e84d8a,85
O221OP041P3190,O221OP041P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,041,P,31,PINK,핑크,Pink,#e84d8a,90
O221OP041P3195,O221OP041P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,041,P,31,PINK,핑크,Pink,#e84d8a,95
O221OP041P31100,O221OP041P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,041,P,31,PINK,핑크,Pink,#e84d8a,100
O221OP041P31105,O221OP041P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,041,P,31,PINK,핑크,Pink,#e84d8a,105
O221OP041P31F,O221OP041P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,041,P,31,PINK,핑크,Pink,#e84d8a,F
O221OP042P5185,O221OP042P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,042,P,51,GREEN,그린,Green,#3f7d3a,85
O221OP042P5190,O221OP042P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,042,P,51,GREEN,그린,Green,#3f7d3a,90
O221OP042P5195,O221OP042P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,042,P,51,GREEN,그린,Green,#3f7d3a,95
O221OP042P51100,O221OP042P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,042,P,51,GREEN,그린,Green,#3f7d3a,100
O221OP042P51105,O221OP042P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,042,P,51,GREEN,그린,Green,#3f7d3a,105
O221OP042P51F,O221OP042P,O,ANDEW,22,1,SPRING,OP,WOVEN ONE PIECE,woven.op,042,P,51,GREEN,그린,Green,#3f7d3a,F
O221KC043P0085,O221KC043P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,043,P,00,WHITE,화이트,White,#f5f5f5,85
O221KC043P0090,O221KC043P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,043,P,00,WHITE,화이트,White,#f5f5f5,90
O221KC043P0095,O221KC043P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,043,P,00,WHITE,화이트,White,#f5f5f5,95
O221KC043P00100,O221KC043P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,043,P,00,WHITE,화이트,White,#f5f5f5,100
O221KC043P00105,O221KC043P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,043,P,00,WHITE,화이트,White,#f5f5f5,105
O221KC043P00F,O221KC043P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,043,P,00,WHITE,화이트,White,#f5f5f5,F
O221KC044P0685,O221KC044P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,044,P,06,NAVY,네이비,Blue,#1f4e8c,85
O221KC044P0690,O221KC044P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,044,P,06,NAVY,네이비,Blue,#1f4e8c,90
O221KC044P0695,O221KC044P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,044,P,06,NAVY,네이비,Blue,#1f4e8c,95
O221KC044P06100,O221KC044P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,044,P,06,NAVY,네이비,Blue,#1f4e8c,100
O221KC044P06105,O221KC044P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,044,P,06,NAVY,네이비,Blue,#1f4e8c,105
O221KC044P06F,O221KC044P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,044,P,06,NAVY,네이비,Blue,#1f4e8c,F
O221KC045P1985,O221KC045P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,045,P,19,BLACK,블랙,Black,#1a1a1a,85
O221KC045P1990,O221KC045P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,045,P,19,BLACK,블랙,Black,#1a1a1a,90
O221KC045P1995,O221KC045P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,045,P,19,BLACK,블랙,Black,#1a1a1a,95
O221KC045P19100,O221KC045P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,045,P,19,BLACK,블랙,Black,#1a1a1a,100
O221KC045P19105,O221KC045P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,045,P,19,BLACK,블랙,Black,#1a1a1a,105
O221KC045P19F,O221KC045P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,045,P,19,BLACK,블랙,Black,#1a1a1a,F
O221KC046P1285,O221KC046P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,046,P,12,GREY,그레이,Gray,#808080,85
O221KC046P1290,O221KC046P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,046,P,12,GREY,그레이,Gray,#808080,90
O221KC046P1295,O221KC046P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,046,P,12,GREY,그레이,Gray,#808080,95
O221KC046P12100,O221KC046P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,046,P,12,GREY,그레이,Gray,#808080,100
O221KC046P12105,O221KC046P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,046,P,12,GREY,그레이,Gray,#808080,105
O221KC046P12F,O221KC046P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,046,P,12,GREY,그레이,Gray,#808080,F
O221KC047P3185,O221KC047P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,047,P,31,PINK,핑크,Pink,#e84d8a,85
O221KC047P3190,O221KC047P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,047,P,31,PINK,핑크,Pink,#e84d8a,90
O221KC047P3195,O221KC047P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,047,P,31,PINK,핑크,Pink,#e84d8a,95
O221KC047P31100,O221KC047P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,047,P,31,PINK,핑크,Pink,#e84d8a,100
O221KC047P31105,O221KC047P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,047,P,31,PINK,핑크,Pink,#e84d8a,105
O221KC047P31F,O221KC047P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,047,P,31,PINK,핑크,Pink,#e84d8a,F
O221KC048P5185,O221KC048P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,048,P,51,GREEN,그린,Green,#3f7d3a,85
O221KC048P5190,O221KC048P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,048,P,51,GREEN,그린,Green,#3f7d3a,90
O221KC048P5195,O221KC048P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,048,P,51,GREEN,그린,Green,#3f7d3a,95
O221KC048P51100,O221KC048P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,048,P,51,GREEN,그린,Green,#3f7d3a,100
O221KC048P51105,O221KC048P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,048,P,51,GREEN,그린,Green,#3f7d3a,105
O221KC048P51F,O221KC048P,O,ANDEW,22,1,SPRING,KC,KNIT CARDIGAN,knit.kc,048,P,51,GREEN,그린,Green,#3f7d3a,F
O221KT049P0085,O221KT049P,O,ANDEW,22,1,SPRING,KT,KNIT P/OVER,knit.kt,049,P,00,WHITE,화이트,White,#f5f5f5,85
O221KT049P0090,O221KT049P,O,ANDEW,22,1,SPRING,KT,KNIT P/OVER,knit.kt,049,P,00,WHITE,화이트,White,#f5f5f5,90
O221KT049P0095,O221KT049P,O,ANDEW,22,1,SPRING,KT,KNIT P/OVER,knit.kt,049,P,00,WHITE,화이트,White,#f5f5f5,95
O221KT049P00100,O221KT049P,O,ANDEW,22,1,SPRING,KT,KNIT P/OVER,knit.kt,049,P,00,WHITE,화이트,White,#f5f5f5,100
O221KT049P00105,O221KT049P,O,ANDEW,22,1,SPRING,KT,KNIT P/OVER,knit.kt,049,P,00,WHITE,화이트,White,#f5f5f5,105
O221KT049P00F,O221KT049P,O,ANDEW,22,1,SPRING,KT,KNIT P/OVER,knit.kt,049,P,00,WHITE,화이트,White,#f5f5f5,F
O221KT050P0685,O221KT050P,O,ANDEW,22,1,SPRING,KT,KNIT P/OVER,knit.kt,050,P,06,NAVY,네이비,Blue,#1f4e8c,85
O221KT050P0690,O221KT050P,O,ANDEW,22,1,SPRING,KT,KNIT P/OVER,knit.kt,050,P,06,NAVY,네이비,Blue,#1f4e8c,90
O221KT050P0695,O221KT050P,O,ANDEW,22,1,SPRING,KT,KNIT P/OVER,knit.kt,050,P,06,NAVY,네이비,Blue,#1f4e8c,95
O221KT050P06100,O221KT050P,O,ANDEW,22,1,SPRING,KT,KNIT P/OVER,knit.kt,050,P,06,NAVY,네이비,Blue,#1f4e8c,100
O221KT050P06105,O221KT050P,O,ANDEW,22,1,SPRING,KT,KNIT P/OVER,knit.kt,050,P,06,NAVY,네이비,Blue,#1f4e8c,105
O221KT050P06F,O221KT050P,O,ANDEW,22,1,SPRING,KT,KNIT P/OVER,knit.kt,050,P,06,NAVY,네이비,Blue,#1f4e8c,F
O221KT051P1985,O221KT051P,O,ANDEW,22,1,SPRING,KT,KNIT P/OVER,knit.kt,051,P,19,BLACK,블랙,Black,#1a1a1a,85
O221KT051P1990,O221KT051P,O,ANDEW,22,1,SPRING,KT,KNIT P/OVER,knit.kt,051,P,19,BLACK,블랙,Black,#1a1a1a,90
O221KT051P1995,O221KT051P,O,ANDEW,22,1,SPRING,KT,KNIT P/OVER,knit.kt,051,P,19,BLACK,블랙,Black,#1a1a1a,95
O221KT051P19100,O221KT051P,O,ANDEW,22,1,SPRING,KT,KNIT P/OVER,knit.kt,051,P,19,BLACK,블랙,Black,#1a1a1a,100
O221KT051P19105,O221KT051P,O,ANDEW,22,1,SPRING,KT,KNIT P/OVER,knit.kt,051,P,19,BLACK,블랙,Black,#1a1a1a,105
O221KT051P19F,O221KT051P,O,ANDEW,22,1,SPRING,KT,KNIT P/OVER,knit.kt,051,P,19,BLACK,블랙,Black,#1a1a1a,F
O221KT052P1285,O221KT052P,O,ANDEW,22,1,SPRING,KT,KNIT P/OVER,knit.kt,052,P,12,GREY,그레이,Gray,#808080,85
O221KT052P1290,O221KT052P,O,ANDEW,22,1,SPRING,KT,KNIT P/OVER,knit.kt,052,P,12,GREY,그레이,Gray,#808080,90
O221KT052P1295,O221KT052P,O,ANDEW,22,1,SPRING,KT,KNIT P/OVER,knit.kt,052,P,12,GREY,그레이,Gray,#808080,95
O221KT052P12100,O221KT052P,O,ANDEW,22,1,SPRING,KT,KNIT P/OVER,knit.kt,052,P,12,GREY,그레이,Gray,#808080,100
O221KT052P12105,O221KT052P,O,ANDEW,22,1,SPRING,KT,KNIT P/OVER,knit.kt,052,P,12,GREY,그레이,Gray,#808080,105
O221KT052P12F,O221KT052P,O,ANDEW,22,1,SPRING,KT,KNIT P/OVER,knit.kt,052,P,12,GREY,그레이,Gray,#808080,F
O221KT053P3185,O221KT053P,O,ANDEW,22,1,SPRING,KT,KNIT P/OVER,knit.kt,053,P,31,PINK,핑크,Pink,#e84d8a,85
O221KT053P3190,O221KT053P,O,ANDEW,22,1,SPRING,KT,KNIT P/OVER,knit.kt,053,P,31,PINK,핑크,Pink,#e84d8a,90
O221KT053P3195,O221KT053P,O,ANDEW,22,1,SPRING,KT,KNIT P/OVER,knit.kt,053,P,31,PINK,핑크,Pink,#e84d8a,95
O221KT053P31100,O221KT053P,O,ANDEW,22,1,SPRING,KT,KNIT P/OVER,knit.kt,053,P,31,PINK,핑크,Pink,#e84d8a,100
O221KT053P31105,O221KT053P,O,ANDEW,22,1,SPRING,KT,KNIT P/OVER,knit.kt,053,P,31,PINK,핑크,Pink,#e84d8a,105
O221KT053P31F,O221KT053P,O,ANDEW,22,1,SPRING,KT,KNIT P/OVER,knit.kt,053,P,31,PINK,핑크,Pink,#e84d8a,F
O221KT054P5185,O221KT054P,O,ANDEW,22,1,SPRING,KT,KNIT P/OVER,knit.kt,054,P,51,GREEN,그린,Green,#3f7d3a,85
