ean,item_cd,category,name_en,name_kr,needs_xlate,size_us,color,price_usd,fixture,depth
3583784029278,4044132,apparel,"KIPRUN SHORT TIGHT BLACK, 2XL","KIPRUN SHORT TIGHT BLACK, 2XL",0,XXL,Black,55.58,GB-R2-U6,7
3608429655374,4701937,apparel,"SHORT DRY 550 2in1 BLACK, UK 37\"" / EU XL","SHORT DRY 550 2in1 BLACK, UK 37"" / EU XL",0,XL,Black,45.72,GB-R2-U7,10
3608429657897,4826157,apparel,"JACKET RUN WIND HOOD M BL, S (Chest 35\"")","JACKET RUN WIND HOOD M BL, S (Chest 35"")",0,M,Teal,17.39,GB-R3-U1,7
3583784222594,4402528,apparel,"Fleece Leggings MH100 M Black, M","Fleece Leggings MH100 M Black, M",0,M,Black,59.55,GB-R3-U2,11
3608391852191,5315607,apparel,"PANT RUN COOL 500, UK 39\"" / EU XL (L32)","PANT RUN COOL 500, UK 39"" / EU XL (L32)",0,XL,Teal,51.89,GB-R3-U3,8
3608393328335,5648990,apparel,"1/2 ZIP LS TS RUN DRY 500 M, 2XL [short]","1/2 ZIP LS TS RUN DRY 500 M, 2XL [short]",0,M,Black,18.63,GB-R3-U4,11
3608390173471,4365360,apparel,"KIPRUN WARM RAIN 2, 41\"" / 2XL (L32)","KIPRUN WARM RAIN 2, 41"" / 2XL (L32)",0,XXL,Green,21.45,GB-R3-U5,11
3608391186890,5066193,apparel,"SWEAT HOOD RUN 500 W WARM, UK 6-8 / EU S","SWEAT HOOD RUN 500 W WARM, UK 6-8 / EU S",0,S,Orange,47.77,GB-R3-U6,11
3608393272713,5632687,apparel,"SHORT 2in1 RUN 500 W GRE, UK 4-6 - EU XS","SHORT 2in1 RUN 500 W GRE, UK 4-6 - EU XS",0,XS,Pink,42.06,GB-R3-U7,10
3608393272751,5632692,apparel,"SHORT 2in1 RUN 500 W GREY, UK 16 - EU XL","SHORT 2in1 RUN 500 W GREY, UK 16 - EU XL",0,XL,Grey,40.03,GB-R4-U1,8
3583783963030,2731157,apparel,"LONG TIGHT RUN DRY W BLACK, L / W33 L29","LONG TIGHT RUN DRY W BLACK, L / W33 L29",0,L,Black,23.29,GB-R4-U2,10
3608429644729,4925308,apparel,"T SHIRT RUN DRY 100 W Bla, UK 16 / EU XL","T SHIRT RUN DRY 100 W Bla, UK 16 / EU XL",0,XL,Teal,15.96,GB-R4-U3,8
3608439262876,4484570,apparel,"PANTS MH100 NAVY WOMEN, UK8 / FR38 (L29)","PANTS MH100 NAVY WOMEN, UK8 / FR38 (L29)",0,OS,Navy,37.17,GB-R4-U4,11
3608391578688,5206368,apparel,"PANT RUN 500 W WARM, UK 10 / EU M (L29)","PANT RUN 500 W WARM, UK 10 / EU M (L29)",0,M,Orange,27.39,GB-R4-U5,10
3583784851336,4925268,apparel,"T SHIRT RUN DRY 100 W Gre, UK 16 / EU XL","T SHIRT RUN DRY 100 W Gre, UK 16 / EU XL",0,XL,Teal,38.51,GB-R4-U6,8
3608390358403,4995819,apparel,"T SHIRT RUN DRY 500 W, UK 18-20 / EU 2XL","T SHIRT RUN DRY 500 W, UK 18-20 / EU 2XL",0,XXL,Red,15.49,GB-R4-U7,10
3608390867370,5101384,apparel,"TS RUN 500 M DRY BLUE H17B, L","TS RUN 500 M DRY BLUE H17B, L",0,M,Blue,18.99,FR-01,10
3608392478208,5450044,apparel,"PANTS MH500 M BLACK, UK31\"" / FR 40 (L31)","PANTS MH500 M BLACK, UK31"" / FR 40 (L31)",0,M,Black,54.71,FR-02,6
3608391903541,5325325,apparel,"SHORT TIGHT RUN 5, UK 12-14 / EU L (L31)","SHORT TIGHT RUN 5, UK 12-14 / EU L (L31)",0,L,White,68.46,FR-03,5
3608392900617,5532239,apparel,"JACKET MH900 M SLATE GREY, L","JACKET MH900 M SLATE GREY, L",0,M,Grey,38.17,FR-04,11
3608391852481,5315534,apparel,"1/2 ZIP LS TS RUN DRY 500 M, 2XL [short]","1/2 ZIP LS TS RUN DRY 500 M, 2XL [short]",0,M,Black,27.79,GF-R1-U1,8
3608392908170,5477594,apparel,"LS TS RUN 500 W, UK 12-14 / EU L [short]","LS TS RUN 500 W, UK 12-14 / EU L [short]",0,L,Orange,16.38,GF-R1-U2,9
3608392616389,5485672,apparel,"JACKET MH500 LIGHT KHAKI M CN, L [short]","JACKET MH500 LIGHT KHAKI M CN, L [short]",0,M,Grey,53.4,GF-R1-U3,9
3608393505491,5637004,apparel,"SHORT 2in1 RUN 500 M BLAC, UK 30\"" - EU S","SHORT 2in1 RUN 500 M BLAC, UK 30"" - EU S",0,M,Grey,34.48,GF-R1-U4,12
3608449843270,2686355,apparel,"Ski Pant 500 M black, 2XL","Ski Pant 500 M black, 2XL",0,M,Black,19.78,GF-R1-U5,6
3583783963047,2731159,apparel,"LONG TIGHT RUN DRY W BLACK, M / W30 L29","LONG TIGHT RUN DRY W BLACK, M / W30 L29",0,M,Black,28.44,GF-R1-U6,9
3583783963054,2731161,apparel,"LONG TIGHT RUN DRY W BLACK, S / W28 L29","LONG TIGHT RUN DRY W BLACK, S / W28 L29",0,S,Black,38.51,GF-R1-U7,8
3608449843362,2686361,apparel,"Ski Pant 500 M black, XL","Ski Pant 500 M black, XL",0,M,Black,51.45,GF-R2-U1,9
3608439325557,4194322,apparel,"MH500 Jacket M Jacket BLK, XL","MH500 Jacket M Jacket BLK, XL",0,M,Grey,62.71,GF-R2-U2,11
3608429655398,4701933,apparel,"SHORT DRY 550 2in1 BLACK, UK 30\"" / EU S","SHORT DRY 550 2in1 BLACK, UK 30"" / EU S",0,S,Black,53.13,GF-R2-U3,6
3608390515820,5024755,apparel,"CLASSIC RUNNING BRA BLUE G17C, M AB","CLASSIC RUNNING BRA BLUE G17C, M AB",0,M,Blue,48.53,GF-R2-U4,11
3608439262869,4484572,apparel,"PANTS MH100 NAVY WOME, UK10 / FR40 (L29)","PANTS MH100 NAVY WOME, UK10 / FR40 (L29)",0,OS,Navy,50.01,GF-R2-U5,11
3608429658283,4391372,apparel,"T SHIRT RUN DRY M BLUE E18A, S","T SHIRT RUN DRY M BLUE E18A, S",0,M,Blue,46.14,GF-R2-U6,8
3583784224727,4402531,apparel,"Fleece Leggings MH100 M Black, XL","Fleece Leggings MH100 M Black, XL",0,M,Black,16.65,GF-R2-U7,9
3608390271962,4896431,apparel,"TS ML 1/2 ZIP RUN 900 M WARM BLUE, XL","TS ML 1/2 ZIP RUN 900 M WARM BLUE, XL",0,M,Blue,65.48,GF-R3-U1,8
3608392987120,5524731,apparel,"TS RUN 500 M ANTI-UV Carbon G, M [short]","TS RUN 500 M ANTI-UV Carbon G, M [short]",0,M,White,56.66,GF-R3-U2,11
3608392767685,5512609,apparel,"SKIRT 2IN1 RUN 500 W WHIT, UK 6-8 - EU S","SKIRT 2IN1 RUN 500 W WHIT, UK 6-8 - EU S",0,S,Teal,15.2,GF-R3-U3,10
3608392776335,5493314,apparel,"TS RUN 500 W CROP, UK 6-8 / EU S [short]","TS RUN 500 W CROP, UK 6-8 / EU S [short]",0,S,Green,15.2,GF-R3-U4,5
3608390050840,4274471,apparel,"TS LS KIPRUN WARM REG DAR, S (Chest 35\"")","TS LS KIPRUN WARM REG DAR, S (Chest 35"")",0,S,Orange,41.51,GF-R3-U5,11
3608390793419,5085168,apparel,"JACKET RAIN RUN 100 W BLU, UK 6-8 / EU S","JACKET RAIN RUN 100 W BLU, UK 6-8 / EU S",0,S,Pink,60.86,GF-R3-U6,6
3608429817987,2341935,apparel,"JACKET RUN RAIN  black, M","JACKET RUN RAIN  black, M",0,M,Black,32.28,GF-R3-U7,12
3608390174232,4428386,apparel,"PANT KIPRUN LIGHT W BLAC, UK10 / M (L29)","PANT KIPRUN LIGHT W BLAC, UK10 / M (L29)",0,M,Red,20.48,GF-R4-U1,8
3608390358298,4995818,apparel,"T SHIRT RUN DRY 500 W Nav, UK 16 / EU XL","T SHIRT RUN DRY 500 W Nav, UK 16 / EU XL",0,XL,Teal,63.71,GF-R4-U2,7
3608439249952,4833696,apparel,"OVERPANT NH500 BLACK DDY, 30\"" / S (L33)","OVERPANT NH500 BLACK DDY, 30"" / S (L33)",0,S,Black,29.33,GF-R4-U3,9
3608392987151,5524734,apparel,"TS RUN 500 M ANTI-UV Carbon, 2XL [short]","TS RUN 500 M ANTI-UV Carbon, 2XL [short]",0,M,Black,37.66,GF-R4-U4,8
3608392767692,5512610,apparel,"SKIRT 2IN1 RUN 500 W WHITE, UK 10 - EU M","SKIRT 2IN1 RUN 500 W WHITE, UK 10 - EU M",0,M,White,31.89,GF-R4-U5,12
3608390839803,5098974,apparel,"MF L PRINT PANTAI, UNIQUE","MF L PRINT PANTAI, UNIQUE",0,L,Red,32.43,GF-R4-U6,9
3608391880156,5318542,apparel,"SHORT RUN 100 M BLUE G1, UK 41\"" / EU 2XL","SHORT RUN 100 M BLUE G1, UK 41"" / EU 2XL",0,M,Blue,20.25,GF-R4-U7,9
3608393428592,5661248,apparel,"LS TS 1/2 ZIP RUN 100 W WA, UK 6 / FR 36","LS TS 1/2 ZIP RUN 100 W WA, UK 6 / FR 36",0,OS,Green,46.37,GB-R1-U1,6
3608392941467,5474879,apparel,"LS TS 1/2 ZIP RUN 900 M WARM GREEN K, XL","LS TS 1/2 ZIP RUN 900 M WARM GREEN K, XL",0,M,Green,65.4,GB-R1-U2,9
3608392590801,5478208,apparel,"WARM JACKET NH500 M BEIGE, M","WARM JACKET NH500 M BEIGE, M",0,M,Navy,41.24,GB-R1-U3,9
3608393506832,5637008,apparel,"SHORT 2in1 RUN 500 M BL, UK 43\"" - EU 2XL","SHORT 2in1 RUN 500 M BL, UK 43"" - EU 2XL",0,M,Pink,25.65,GB-R1-U4,5
3608449843331,2686359,apparel,"Ski Pant 500 M black, M","Ski Pant 500 M black, M",0,M,Black,15.71,GB-R1-U5,7
3608429804819,2504714,apparel,"TANK RUN DRY M WHITE, XL","TANK RUN DRY M WHITE, XL",0,M,White,15.17,GB-R1-U6,6
3608429811046,2360852,apparel,"LONGTIGHT RUN WARM black, W32 L31","LONGTIGHT RUN WARM black, W32 L31",0,OS,Black,18.62,GB-R1-U7,9
3608449843485,2686358,apparel,"Ski Pant 500 M black, L","Ski Pant 500 M black, L",0,M,Black,46.66,GB-R2-U1,5
3608429804680,2504727,apparel,"TANK RUN DRY M BLACK, L","TANK RUN DRY M BLACK, L",0,M,Black,17.0,GB-R2-U2,10
3583784224703,4402529,apparel,"Fleece Leggings MH100 M Black, L","Fleece Leggings MH100 M Black, L",0,M,Black,17.2,GB-R2-U3,11
3608429657880,4826158,apparel,"JACKET RUN WIND HOOD M BL, M (Chest 37\"")","JACKET RUN WIND HOOD M BL, M (Chest 37"")",0,M,Black,28.93,GB-R2-U4,7
3608390281084,4899392,apparel,"Run500 thin inv X2 black, 5.5-8 - 39/42","Run500 thin inv X2 black, 5.5-8 - 39/42",0,OS,Black,19.61,GB-R2-U5,7
3608390867479,5101433,apparel,"SHORT SPLIT 2 BLACK N07A, UK 37\"" / EU XL","SHORT SPLIT 2 BLACK N07A, UK 37"" / EU XL",0,XL,Black,63.47,GB-R2-U6,7
3583787907450,2959085,apparel,"PANTS NH900 GREY M, UK 36 - EU 44","PANTS NH900 GREY M, UK 36 - EU 44",0,M,Grey,40.65,GB-R2-U7,6
3608390276004,4896115,apparel,"LS TS KIPRUN WARM LIGHT BL, UK 8 / FR 38","LS TS KIPRUN WARM LIGHT BL, UK 8 / FR 38",0,OS,Black,28.62,GB-R3-U1,10
3583784226042,4272520,apparel,"JACKET WARM SH500 M BLACK, M (Chest 37\"")","JACKET WARM SH500 M BLACK, M (Chest 37"")",0,M,Black,55.26,GB-R3-U2,9
3608391852177,5315605,apparel,"PANT RUN COOL 500 M, UK 34\"" / EU L (L32)","PANT RUN COOL 500 M, UK 34"" / EU L (L32)",0,M,Teal,27.81,GB-R3-U3,7
3608392793332,5518205,apparel,"CROP RACE RUN 1200 W BL, UK 12-14 / EU L","CROP RACE RUN 1200 W BL, UK 12-14 / EU L",0,L,Red,22.19,GB-R3-U4,10
3608391187316,5066195,apparel,"SWEAT HOOD RUN 500 W WA, UK 12-14 / EU L","SWEAT HOOD RUN 500 W WA, UK 12-14 / EU L",0,L,Black,28.18,GB-R3-U5,9
3608390842223,5094759,apparel,"RUNNING BREATH PANTYX3, XL/2XL","RUNNING BREATH PANTYX3, XL/2XL",0,XL,Orange,16.07,GB-R3-U6,6
3608390940257,5075758,apparel,"WARM LEGGINGS NH500, UK 6-8 / EU S (L31)","WARM LEGGINGS NH500, UK 6-8 / EU S (L31)",0,S,Red,18.37,GB-R3-U7,10
3608429817451,2342036,apparel,"LS TS RUN DRY+ ZIP BLACK, UK 16 - EU 44","LS TS RUN DRY+ ZIP BLACK, UK 16 - EU 44",0,XXL,Black,25.87,GB-R4-U1,12
3583784033831,4044152,apparel,"KIPRUN SHORT LIGHT BLACK, S","KIPRUN SHORT LIGHT BLACK, S",0,S,Black,51.84,GB-R4-U2,11
3608429804697,2504726,apparel,"TANK RUN DRY M BLACK, M","TANK RUN DRY M BLACK, M",0,M,Black,67.94,GB-R4-U3,8
3608390492817,5014157,apparel,"TEE SHIRT RUN DRY 500 M GRAPH BEIGE L, M","TEE SHIRT RUN DRY 500 M GRAPH BEIGE L, M",0,M,Pink,23.31,GB-R4-U4,5
3608390195664,4513167,apparel,"KIPRUN WARM JACKET BLAC, 2XL (Chest 47\"")","KIPRUN WARM JACKET BLAC, 2XL (Chest 47"")",0,XXL,Teal,15.19,GB-R4-U5,11
3608429648253,4702120,apparel,"Pant Dry 500 M BEIGE K0, 41\"" / 2XL (L32)","Pant Dry 500 M BEIGE K0, 41"" / 2XL (L32)",0,M,Grey,63.26,GB-R4-U6,7
3608391880262,5318630,apparel,"SHORT RUN 500 M COMFORT S, UK 34\"" / EU L","SHORT RUN 500 M COMFORT S, UK 34"" / EU L",0,M,Orange,43.45,GB-R4-U7,9
3608391881177,5318651,apparel,"SHORT RUN 500 M COMFORT, UK 37\"" / EU XL","SHORT RUN 500 M COMFORT, UK 37"" / EU XL",0,M,Navy,15.12,FR-01,6
3608390483969,5010382,apparel,"T SHIRT RUN DRY 500 YELLO, UK 16 / EU XL","T SHIRT RUN DRY 500 YELLO, UK 16 / EU XL",0,XL,White,32.33,FR-02,9
3608390481095,4995768,apparel,"T SHIRT RUN DRY 500 LAVEN, UK 16 / EU XL","T SHIRT RUN DRY 500 LAVEN, UK 16 / EU XL",0,XL,Pink,23.57,FR-03,9
3608392900648,5532244,apparel,"JACKET MH900 M SLATE GREY, XL","JACKET MH900 M SLATE GREY, XL",0,M,Grey,49.14,FR-04,10
3608393430007,5661249,apparel,"LS TS 1/2 ZIP RUN 100 W WA, UK 8 / FR 38","LS TS 1/2 ZIP RUN 100 W WA, UK 8 / FR 38",0,OS,Navy,34.47,GF-R1-U1,10
3608390404605,4975389,apparel,"WIND JACKET TRAIL W ROAD, UK 12 / FR 42","WIND JACKET TRAIL W ROAD, UK 12 / FR 42",0,OS,Navy,52.45,GF-R1-U2,11
3608392935121,5476130,apparel,"SL JACKET WIND RUN 500 M BLU, XL [short]","SL JACKET WIND RUN 500 M BLU, XL [short]",0,M,Black,63.6,GF-R1-U3,7
3608393403902,5657405,apparel,"PANT RUN 500 M WA, UK 43\"" / EU 2XL (L32)","PANT RUN 500 M WA, UK 43"" / EU 2XL (L32)",0,M,Red,23.67,GF-R1-U4,5
3583787907467,2959084,apparel,"PANTS NH900 GREY M, UK 34 - EU 42","PANTS NH900 GREY M, UK 34 - EU 42",0,M,Grey,54.52,GF-R1-U5,11
3608390478668,4997217,apparel,"RUNNING VISOR V2 PINK L07B, No Size","RUNNING VISOR V2 PINK L07B, No Size",0,OS,Pink,35.4,GF-R1-U6,11
3608390154777,4426804,apparel,"RUN900 5fingers thin invisi, 4-5 - 37/38","RUN900 5fingers thin invisi, 4-5 - 37/38",0,OS,Navy,22.0,GF-R1-U7,9
3608391880279,5318631,apparel,"SHORT RUN 500 M COMFORT, UK 37\"" / EU XL","SHORT RUN 500 M COMFORT, UK 37"" / EU XL",0,M,Navy,38.73,GF-R2-U1,9
3608392987526,5524700,apparel,"TS RUN 500 M ANTI-UV Mint Gr, XL [short]","TS RUN 500 M ANTI-UV Mint Gr, XL [short]",0,M,Red,17.91,GF-R2-U2,8
3608391918668,5334887,apparel,"TS RUN 500 W DRY KHAKI J, UK 4-6 / EU XS","TS RUN 500 W DRY KHAKI J, UK 4-6 / EU XS",0,XS,Red,34.01,GF-R2-U3,5
3608390481057,4995764,apparel,"T SHIRT RUN DRY 500 LAVE, UK 4-6 / EU XS","T SHIRT RUN DRY 500 LAVE, UK 4-6 / EU XS",0,XS,Green,33.34,GF-R2-U4,9
3608392900624,5532240,apparel,"JACKET MH900 M SLATE GREY, M","JACKET MH900 M SLATE GREY, M",0,M,Grey,34.72,GF-R2-U5,8
3608392933783,5474679,apparel,"JACKET RUN 900 M WARM REGUL PURPLE G, XL","JACKET RUN 900 M WARM REGUL PURPLE G, XL",0,M,Blue,62.51,GF-R2-U6,5
3608390156795,4453621,apparel,"RUN900 warm under calf, UK 5.5-8 EU39-42","RUN900 warm under calf, UK 5.5-8 EU39-42",0,EU 39,Black,15.23,GF-R2-U7,10
3608392774294,5493310,apparel,"TS RUN 500 W CROP, UK 4 / EU 2XS [short]","TS RUN 500 W CROP, UK 4 / EU 2XS [short]",0,OS,Navy,35.92,GF-R3-U1,6
3583784033800,4044149,apparel,"KIPRUN SHORT LIGHT BLACK, 2XL","KIPRUN SHORT LIGHT BLACK, 2XL",0,XXL,Black,39.96,GF-R3-U2,7
3608429733423,2612378,apparel,"KIPRUN FIT TROUSER BLACK, 2XL / W41 L34.","KIPRUN FIT TROUSER BLACK, 2XL / W41 L34.",0,XXL,Black,61.2,GF-R3-U3,8
3583783963061,2731163,apparel,"LONG TIGHT RUN DRY W BLACK, XL / W35 L29","LONG TIGHT RUN DRY W BLACK, XL / W35 L29",0,XL,Black,22.85,GF-R3-U4,10
3608429804703,2504725,apparel,"TANK RUN DRY M BLACK, S","TANK RUN DRY M BLACK, S",0,M,Black,66.02,GF-R3-U5,9
3608439320699,4083851,apparel,"PANT NH500 REGULAR BEIG UK36\"" FR46 (L32)","PANT NH500 REGULAR BEIG UK36"" FR46 (L32)",0,OS,Blue,46.0,GF-R3-U6,10
3608449815178,4144237,apparel,"Ski Pant 180 W White new, UK 8 / FR 38","Ski Pant 180 W White new, UK 8 / FR 38",0,OS,White,20.38,GF-R3-U7,7
3608390861408,5075736,apparel,"Short Run Dry 500 Black, UK 12-14 / EU L","Short Run Dry 500 Black, UK 12-14 / EU L",0,L,Black,49.0,GF-R4-U1,7
3608439250002,4833700,apparel,"OVERPANT NH500 BLACK DDY, 34\"" / L (L34)","OVERPANT NH500 BLACK DDY, 34"" / L (L34)",0,L,Black,46.81,GF-R4-U2,7
3608390483921,5010378,apparel,"T SHIRT RUN DRY 500 YELL, UK 4-6 / EU XS","T SHIRT RUN DRY 500 YELL, UK 4-6 / EU XS",0,XS,Navy,15.39,GF-R4-U3,11
3608390840670,5099351,apparel,"TRAIL RUNNING BELT GREY ORANGE 24, M/L","TRAIL RUNNING BELT GREY ORANGE 24, M/L",0,M,Grey,49.43,GF-R4-U4,6
3608390841608,5099352,apparel,"TRAIL RUNNING BELT GREY ORANGE 2, XL/2XL","TRAIL RUNNING BELT GREY ORANGE 2, XL/2XL",0,XL,Grey,46.23,GF-R4-U5,5
3608391877330,5165700,apparel,"TANK RUN 900 M LIGHT WHITE N00A, S","TANK RUN 900 M LIGHT WHITE N00A, S",0,M,White,40.69,GF-R4-U6,8
3583784850391,4925264,apparel,"T SHIRT RUN DRY 100 W Gr, UK 4-6 / EU XS","T SHIRT RUN DRY 100 W Gr, UK 4-6 / EU XS",0,XS,Orange,43.89,GF-R4-U7,8
3608439249365,4757789,apparel,"JACKET MH500 M KAKI, M","JACKET MH500 M KAKI, M",0,M,Grey,39.91,GB-R1-U1,6
3608392481659,5450405,apparel,"PANTS MH500 W BLACK, UK 10 / FR 40 (L31)","PANTS MH500 W BLACK, UK 10 / FR 40 (L31)",0,OS,Black,54.54,GB-R1-U2,5
3608392775130,5493458,apparel,"SHORT TANK RUN 50, UK 16 / EU XL [short]","SHORT TANK RUN 50, UK 16 / EU XL [short]",0,XL,Black,14.99,GB-R1-U3,10
3608391918705,5334891,apparel,"TS RUN 500 W DRY KHAKI J2, UK 16 / EU XL","TS RUN 500 W DRY KHAKI J2, UK 16 / EU XL",0,XL,Teal,55.78,GB-R1-U4,5
3608392776397,5493320,apparel,"TS RUN 500 W CROP, UK 16 / EU XL [short]","TS RUN 500 W CROP, UK 16 / EU XL [short]",0,XL,Green,24.24,GB-R1-U5,11
3608391881917,5318712,apparel,"SHORT RUN 500 M COMFORT KHAKI J28B, S","SHORT RUN 500 M COMFORT KHAKI J28B, S",0,M,Black,27.05,GB-R1-U6,7
3608392356285,5334797,apparel,"TANK RUN 900 M REPLIKA GREEN L22A / A, M","TANK RUN 900 M REPLIKA GREEN L22A / A, M",0,M,Green,15.18,GB-R1-U7,10
3608391903565,5325327,apparel,"SHORT TIGHT RUN 5, UK 14-16 / EU XL(L31)","SHORT TIGHT RUN 5, UK 14-16 / EU XL(L31)",0,XL,Red,21.09,GB-R2-U1,7
3608392616396,5485673,apparel,"JACKET MH500 LIGHT KHAKI M C, XL [short]","JACKET MH500 LIGHT KHAKI M C, XL [short]",0,M,Pink,35.03,GB-R2-U2,10
3608439439513,2558429,apparel,"Cup MH150 stainless steel 0,4L, No Size","Cup MH150 stainless steel 0,4L, No Size",0,OS,Grey,66.27,GB-R2-U3,8
3608439320774,4083847,apparel,"PANT NH500 REGULAR BEIG UK32\"" FR42 (L31)","PANT NH500 REGULAR BEIG UK32"" FR42 (L31)",0,OS,Green,47.32,GB-R2-U4,12
3608429657866,4826159,apparel,"JACKET RUN WIND HOOD M BL, L (Chest 39\"")","JACKET RUN WIND HOOD M BL, L (Chest 39"")",0,M,Teal,32.78,GB-R2-U5,8
3608439250019,4833698,apparel,"OVERPANT NH500 BLACK DDY, 32\"" / M (L33)","OVERPANT NH500 BLACK DDY, 32"" / M (L33)",0,M,Black,21.8,GB-R2-U6,8
3608449824217,2911233,apparel,"Ski Pant 180 W Black, UK 10 / FR 40","Ski Pant 180 W Black, UK 10 / FR 40",0,OS,Black,34.45,GB-R2-U7,11
3583787236697,4870150,apparel,"UVLEGGING 100 M BLK ECO, L","UVLEGGING 100 M BLK ECO, L",0,M,Black,15.18,GB-R3-U1,7
3608418991919,2959633,apparel,"T-Shirt Gym H 100 Sportee Black, L","T-Shirt Gym H 100 Sportee Black, L",0,L,Black,20.68,GB-R3-U2,8
3608391578664,5206366,apparel,"PANT RUN 500 W WARM, UK 6-8 / EU S (L29)","PANT RUN 500 W WARM, UK 6-8 / EU S (L29)",0,S,Blue,25.49,GB-R3-U3,11
3608390867387,5101385,apparel,"TS RUN 500 M DRY BLUE H17B, XL","TS RUN 500 M DRY BLUE H17B, XL",0,M,Blue,24.1,GB-R3-U4,8
3608392034596,5334010,apparel,"SHORT RUN 500 W DRY GR, UK 14-16 / EU XL","SHORT RUN 500 W DRY GR, UK 14-16 / EU XL",0,XL,Navy,56.71,GB-R3-U5,5
3608392478710,5450067,apparel,"PANTS MH500 M BLUE, UK29\"" / FR 38 (L30)","PANTS MH500 M BLUE, UK29"" / FR 38 (L30)",0,M,Blue,63.79,GB-R3-U6,8
3608393144607,4866437,apparel,"PANTS NH100 M KHAKI, UK32\"" / FR 42 (L33)","PANTS NH100 M KHAKI, UK32"" / FR 42 (L33)",0,M,Red,40.85,GB-R3-U7,8
3608391821463,5304556,apparel,"JACKET RUN 500 W, UK 16 / EU XL [short]","JACKET RUN 500 W, UK 16 / EU XL [short]",0,XL,Navy,15.02,GB-R4-U1,8
3608392616372,5485671,apparel,"JACKET MH500 LIGHT KHAKI M CN, M [short]","JACKET MH500 LIGHT KHAKI M CN, M [short]",0,M,Teal,24.51,GB-R4-U2,7
3608392941450,5474878,apparel,"LS TS 1/2 ZIP RUN 900 M WARM GREEN K2, L","LS TS 1/2 ZIP RUN 900 M WARM GREEN K2, L",0,M,Green,38.64,GB-R4-U3,5
3608392900600,5532237,apparel,"JACKET MH900 M SLATE GREY, 2XL","JACKET MH900 M SLATE GREY, 2XL",0,M,Grey,41.56,GB-R4-U4,5
3608419149715,2432299,apparel,"SHORT 100 H BLACK, S","SHORT 100 H BLACK, S",0,S,Black,54.88,GB-R4-U5,11
3608419149739,2432295,apparel,"SHORT 100 H BLACK, 2XL","SHORT 100 H BLACK, 2XL",0,XXL,Black,29.95,GB-R4-U6,10
3608439314414,4266341,apparel,"Pan MH100 stainless steel, No Size","Pan MH100 stainless steel, No Size",0,OS,Orange,41.93,GB-R4-U7,9
3608390492831,5014159,apparel,"TEE SHIRT RUN DRY 500 M GRAPH BEIGE, XL","TEE SHIRT RUN DRY 500 M GRAPH BEIGE, XL",0,M,Pink,48.27,FR-01,6
3608390495825,5014257,apparel,"SHORT RUN 500 M DRY GREEN, UK 32\"" / EU M","SHORT RUN 500 M DRY GREEN, UK 32"" / EU M",0,M,Green,15.06,FR-02,6
3608429655305,4853568,apparel,"RUNNING PANTY BLACK DDY, XS/S","RUNNING PANTY BLACK DDY, XS/S",0,XS,Black,60.36,FR-03,11
3608392477782,5450042,apparel,"PANTS MH500 M BLACK, UK29\"" / FR 38 (L30)","PANTS MH500 M BLACK, UK29"" / FR 38 (L30)",0,M,Black,26.58,FR-04,10
3608391852917,5315609,apparel,"PANT RUN COOL 500, UK 43\"" / EU 2XL (L32)","PANT RUN COOL 500, UK 43"" / EU 2XL (L32)",0,XXL,Black,52.35,GF-R1-U1,7
3608392769207,5512611,apparel,"SKIRT 2IN1 RUN 500 W WH, UK 12-14 - EU L","SKIRT 2IN1 RUN 500 W WH, UK 12-14 - EU L",0,L,Red,45.67,GF-R1-U2,6
3608391902483,5325319,apparel,"SHORT TIGHT RUN 50, UK 4-6 / EU XS (L30)","SHORT TIGHT RUN 50, UK 4-6 / EU XS (L30)",0,XS,Teal,43.58,GF-R1-U3,8
3608392776311,5493312,apparel,"TS RUN 500 W CRO, UK 4-6 / EU XS [short]","TS RUN 500 W CRO, UK 4-6 / EU XS [short]",0,XS,Teal,28.88,GF-R1-U4,9
3608393144621,4866439,apparel,"PANTS NH100 M KHAKI, UK34\"" / FR 44 (L34)","PANTS NH100 M KHAKI, UK34"" / FR 44 (L34)",0,M,Teal,21.4,GF-R1-U5,11
3608393422538,5648933,apparel,"1/2 ZIP LS TS RUN DRY 500 M, 2XL [short]","1/2 ZIP LS TS RUN DRY 500 M, 2XL [short]",0,M,Black,20.03,GF-R1-U6,10
3608391916978,5318660,apparel,"SHORT RUN 500 M COMFORT S, UK 34\"" / EU L","SHORT RUN 500 M COMFORT S, UK 34"" / EU L",0,M,Orange,31.75,GF-R1-U7,11
3608392088315,5280712,apparel,"Run900 thin inv. 2025 black, 4-5 - 37/38","Run900 thin inv. 2025 black, 4-5 - 37/38",0,OS,Black,41.28,GF-R2-U1,8
3608393934482,5728894,apparel,"TS RUN 900 M LIGHT MKTG F20A SS26, L","TS RUN 900 M LIGHT MKTG F20A SS26, L",0,M,Navy,23.68,GF-R2-U2,5
3608429742890,2730470,apparel,"SHORT RUN DRY W BLACK, XL","SHORT RUN DRY W BLACK, XL",0,XL,Black,60.83,GF-R2-U3,5
3608439320668,4083849,apparel,"PANT NH500 REGULAR BEIG UK34\"" FR44 (L32)","PANT NH500 REGULAR BEIG UK34"" FR44 (L32)",0,OS,Orange,50.37,GF-R2-U4,11
